station_id,name,lat,lon,capacity,is_charging_station
7957,Brimley Rd / Lawrence Ave E ,43.75404854399297,-79.2553167552948,19,False
7958,Centennial College (Ashtonbee Campus),43.73003601845614,-79.2920036521843,19,False
7959,Bellamy Rd N / The Meadoway,43.76507271818177,-79.23835381614684,15,False
7960,Markham Rd / The Meadoway ,43.77121894873629,-79.22956526983644,19,False
7961,Ellesmere Rd / Markham Rd,43.77682938751077,-79.2305003612381,15,False
7962,Slan Ave / Scarborough Golf Club Rd,43.77327261711258,-79.21971485277862,15,False
7963,Cedar Dr / Eglinton Ave E,43.744208202155754,-79.21564636613158,11,False
7964,Kennedy Rd/Ranstone Gdns (Jack Goodlad Park),43.74190570940633,-79.27181887640458,15,False
7965,Eglinton Ave E / Brimley Rd,43.736952572933866,-79.24798367249146,19,False
7966,Albany Ave / Dupont St,43.67348899977229,-79.41339520555726,15,False
7967,Gordonridge Pl / Danforth Rd,43.72729077290258,-79.25237907196654,15,False
7968,McCowan Rd / Trudelle St,43.74033901575211,-79.23935319629516,19,False
7969,Bayview Ave / Finch Recreational Trail,43.789068698639504,-79.39315096004944,19,False
7970,Willowdale Ave / Bishop Ave ,43.78387252467251,-79.40786809814757,19,False
7971,Talbot Rd / Finch Hydro Corridor,43.78225298110634,-79.42367062831116,15,False
7972,Eglinton Ave E / Mason Rd ,43.742037440522616,-79.22488680080262,11,False
7973,Lawrence Ave E / Don Mills Trail,43.73458185912293,-79.35485399272919,19,False
7974,Kempford Blvd / Yonge St,43.776857235099826,-79.4151161430729,19,False
7975,Empress Ave / Yonge St,43.769395456625546,-79.41266521769707,19,False
7976,Yonge St / Sheppard Ave E,43.76128605777495,-79.41071644205269,19,False
7977,Leslie Subway Station,43.77037892370793,-79.36702734195678,15,False
7978,Yonge St / North York Blvd,43.76726589934926,-79.41263489814757,23,False
7979,Bond Ave / Don Mills Trail,43.74475834253035,-79.35348069940567,19,False
7981,Duncan Mill Rd / Valleybrook Dr,43.76167125342455,-79.35258302698364,15,False
7982,Finch Ave W / Wilmington Ave,43.77060244428048,-79.45997589178772,19,False
7983,York Mills Rd / Lesmill Rd,43.7549215557014,-79.35174838465576,14,False
7984,Lake Shore Blvd W / Bathurst St,43.63675592256874,-79.39920538954927,23,False
7985,Hawksbury Dr / Sheppard Ave E ,43.76816239444779,-79.38312075158996,15,False
7986,Sheppard Ave E / Leslie St,43.77114830031903,-79.36381166455688,19,False
7987,Shaughnessy Blvd / Sheppard Ave E,43.77351462694018,-79.35306224113921,15,False
7988,Brahms Ave / Finch Ave E,43.79236326442992,-79.35836318028717,19,False
7989,Don Mills Rd / Fairview Mall Dr,43.77888550790407,-79.34837169762268,15,False
7990,Don Mills Rd / Goodview Rd,43.78541420920414,-79.35368206868876,11,False
7991,Kingston Rd / Markham Rd,43.73878438927323,-79.21746485700835,15,False
7992,Fairglen Cres / Weston Rd,43.70876747477083,-79.53445192394257,11,False
7993,Wells St / Brunswick Ave,43.67105163758377,-79.40904755211488,15,False
7994,Eglinton Ave E / Victoria Park Ave,43.72486103230542,-79.30351306295167,11,False
7995,Eglinton Ave W / Oakwood Ave,43.69705023028765,-79.4437599043325,15,False
7996,Scarborough GO Station,43.7170472128686,-79.25461030789113,23,True
7997,3220 Bloor St W,43.646186757495194,-79.51762536747455,39,True
7998,Eglinton West Subway Station,43.69867103968614,-79.43680738560357,19,False
7999,Lawrence Ave W / Marlee Ave,43.715552692740914,-79.4461544565374,15,False
8000,16 Riverview Gardens ,43.64883712159794,-79.48675294250663,31,True
8001,Union Station (North) - SMART,43.645649620032444,-79.38116314068574,24,False
8002,Grantbrook St / Finch Hydro Corridor Trail,43.780468305361154,-79.43280415488479,15,False
8003,Tecumseth St / Tecumseth Pl,43.642697996199985,-79.4049993694586,11,False
8004,21 Pleasant Blvd (1),43.687211810315254,-79.39269591804246,11,True
8005,21 Pleasant Blvd (2),43.687204264115415,-79.39269726524513,11,True
8006,803 Richmond St W,43.644381896942434,-79.4108533793123,23,True
8007,385 Pacific Ave,43.6651094724602,-79.46833581423087,0,True
8008,Brookdale Ave / Yonge St,43.72991999271573,-79.40372719797139,16,False
8009,1 Shortt St,43.69592993313034,-79.45190139609524,39,True
8010,Finch Ave W / Bathurst St,43.77356135731388,-79.44404830910908,19,False
8011,33 Queen St E,43.6523196075425,-79.37684857674785,31,True
8012,Cherry St / Polson St,43.643320932767004,-79.35120948518066,19,True
8013,Logan Ave / Eastern Ave - SMART,43.657925501075496,-79.34143486929416,12,False
8014,Wellington St W / Blue Jays Way,43.64473387070102,-79.39168963262681,23,False
8015,Spadina Ave / Dundas St W - SMART,43.652352301216055,-79.39801617693556,12,False
8016,Queens Quay E / Freeland St,43.64249948081925,-79.37285779318468,23,False
8017,Pharmacy Ave / Eglinton Ave E ,43.72534466992445,-79.2976874085289,15,False
8018,Saulter St / Queen St E - SMART,43.65897697159562,-79.34715316627046,16,False
8020,Euclid Ave / Queen St W - SMART,43.64656806400965,-79.4076868902591,9,False
8021,Torresdale Ave / Finch Ave W,43.77245563489829,-79.45102085413427,19,False
8022,Sunrise Ave / Victoria Park Ave,43.71940912890232,-79.30226117096939,11,False
8023,Shaw St / College St,43.6551193,-79.4201454,11,False
8025,Front St E / Scott St (2),43.6476241415141,-79.37552498892019,11,False
8026,Jack Layton Ferry Terminal,43.64103161936887,-79.37670442726134,23,False
8027,Hanlan's Point Ferry Dock,43.6278286673252,-79.38962156604123,39,False
8028,Ward's Island Ferry Dock,43.62967431593075,-79.35603447900908,27,False
8029,Hanlan's Point Beach,43.61904360581232,-79.39068832406288,47,False
8030,Centre Island Ferry Dock,43.622020652213855,-79.37888203400495,35,False
8031,Ancaster Rd / Spalding Rd,43.73359486358252,-79.46651489022999,15,False
8032,Roding St / Nash Dr,43.72885964584396,-79.49202997658232,15,False
8033,Ridge Rd / Wilson Ave ,43.723786959308256,-79.49416269814759,19,False
8034,Exbury Rd / Jane St,43.729522486553826,-79.5101425092621,15,False
8035,Dubray Ave / Wilson Ave,43.728617628977695,-79.47800122943039,19,False
8036,Jane St / Sheppard Ave W,43.73901341370186,-79.51286317927207,19,False
8037,Bathurst St / Sheppard Ave W,43.7551762288098,-79.43812182651081,15,False
8038,Finch Ave E / Upper Don Recreational Trail ,43.78893788312306,-79.37488868750592,11,False
8039,Ruddington Dr / Finch Recreational Trail,43.789781888844246,-79.38988621716194,19,False
8040,Old Cummer GO Station,43.79442338280241,-79.36925879507179,23,False
8041,Wilmington Ave / Kennard Ave,43.76115848103729,-79.4560000049282,11,False
8042,Fairview Mall Dr / Fairview Mall Dr E,43.77967215439899,-79.3429500491085,19,False
8043,Birchmount Rd / The Meadoway,43.73893212110537,-79.28118032582971,15,False
8044,Scarborough Village Park,43.74715113437855,-79.21450235913849,11,False
8045,Prudential Dr / Midland Ave,43.74956621257908,-79.26572190926208,15,False
8046,Markham Rd / Cougar Crt,43.744988965771036,-79.21944366329879,11,False
8047,Lawrence Ave E / Overture Rd,43.76564053924766,-79.19961493121338,11,False
8048,Morningside Ave / Kingston Rd,43.769079266710015,-79.18711363068849,15,False
8049,YZD,43.7368015,-79.4687878,19,False
8050,Wilson Ave / Transit Rd (TTC Subway Station),43.733458993753736,-79.45338806896149,23,False
8051,Homewood Ave / Wellesley St E - SMART,43.666978011780685,-79.37594518686855,11,False
8052,Warden Ave / The Meadoway,43.735547813563755,-79.2905190837737,11,False
8053,Galloway Rd / Kingston Rd ,43.76247244509665,-79.19469250674761,17,False
8054,Sheppard Ave E / Brian Dr,43.7751833232896,-79.33044338101735,19,False
8055,Sheppard Ave E / Willowdale Ave ,43.76411174298419,-79.39833699652739,11,False
8056,Parkway Forest Dr / Forest Manor Rd (North),43.77470557954765,-79.34275329457512,19,False
8057,Parkway Forest Dr / Forest Manor Rd (South),43.769529687223894,-79.34338171403495,19,False
8058,Maxome Ave / Finch Hydro Corridor,43.78611619378111,-79.40039054088744,19,False
8059,Ionview Rd / Eglinton Ave E,43.73170279350989,-79.27149201786922,11,False
8060,Gilder Dr / Midland Ave,43.7365986,-79.2578451,15,False
8061,Stansbury Cr / Midland Ave,43.742513527508905,-79.26124310383767,11,False
8062,Bay St / King St W,43.64837534148549,-79.3799828091115,23,False
8063,Maida Vale Park,43.73310396818645,-79.27702819926358,11,False
8064,Kennedy Rd / Bertrand Ave,43.73746176713744,-79.26995937672586,11,False
8065,Brockley Dr / Lawrence Ave E,43.752354851176584,-79.26279658857231,11,False
8066,Danforth Rd / Savarin St,43.74307247062562,-79.24531812219966,15,False
8070,Centre Island,43.61851569484422,-79.3730330079146,31,False
8073,Finch Ave E / Midland Ave,43.80356565011367,-79.28669605472409,14,False
8074,Huntingwood Dr / Midland Ave,43.79690348659038,-79.28376281529815,11,False
8075,Marine Parade Dr / Humber Bay Shores Park Trl,43.626461825093834,-79.47675102302073,19,False
8076,Warden Ave / Huntingwood Dr,43.78571682234873,-79.31081039604902,11,False
8077,Silver Springs Blvd / Birchmount Rd,43.800737007917,-79.30671242148874,11,False
8078,Victoria Park Ave / Patrick Blvd ,43.7777592874974,-79.32390892420574,15,False
8079,Aurora Ct / Bridletowne Cir,43.79283961726625,-79.31685173498637,11,False
8080,Bay Mills Blvd / Birchmount Ave,43.78342986112393,-79.29955890113074,15,False
8081,Bridlewood Park,43.78402991418279,-79.31629774014742,11,False
8082,Village Green Square,43.77826306735535,-79.28174956176564,15,False
8083,Eastview Park,43.759071409320356,-79.18945281711036,11,False
8084,Grenville St / Yonge St ,43.662029346625715,-79.38360958402289,14,False
8085,Lawrence Ave W / Bathurst St,43.71901032217961,-79.43009089116728,11,False
8086,Lawrence Ave W / Dufferin St,43.714317848363905,-79.45414485709222,15,False
8087,Front St E / Cooperage St,43.65296378015573,-79.35711048354281,19,False
8088,Lawrence Ave W / Renfield St,43.70402998554811,-79.4988335075738,11,False
8089,Lawrence Ave W / Pine St,43.70177452503352,-79.50850451132469,15,False
8090,Church St / Cypress St,43.706385752681484,-79.51671697675717,15,False
8091,Rockcliffe Blvd / Alliance Ave,43.67651939727437,-79.48942027086547,11,False
8092,Jane St / Woolner Ave (Woolner Park),43.67119618326082,-79.49337217955949,15,False
8093,Jane St / Spenvalley Dr,43.740937072210514,-79.51338882645875,15,False
8094,Baycrest Ave / Bathurst St,43.72966526118746,-79.4324727837474,19,False
8095,Weston Rd / Gaydon Ave,43.720581848570575,-79.53729089399313,11,False
8096,Commissioners St / Bouchette St,43.65026890973696,-79.34072579882069,20,False
8099,Jane St / Milo Park Gt,43.76610505781775,-79.51987577480911,11,False
8101,Pape Ave / Hopedale Ave,43.69651434782748,-79.35001867455148,15,False
8102,Sheppard Ave W / Magellan Dr,43.73973760710352,-79.50986836326231,15,False
8104,Toronto Public Library - Agincourt,43.785521175652185,-79.29353421246093,15,False
8105,Kennedy Rd / Finch Recreational Trail,43.8104818757924,-79.30130778609832,15,False
8106,Memorial Park Ave / Kimbourne Ave ,43.69089523584503,-79.33452042883253,11,False
8107,Pitfield Rd / McCowan Rd,43.787452441118305,-79.25768393212577,15,False
8108,Agincourt Recreation Centre,43.78809358412675,-79.2763071018949,15,False
8109,Brimley Rd / E Highland Creek Trail,43.79692798263339,-79.27287064947943,11,False
8110,Midland Ave / Finch Recreational Trail,43.812642480301804,-79.29119588067526,15,False
8111,Brimwood Blvd / North Scarborough Green Loop,43.81173535662744,-79.27828762810728,11,False
8112,Bernadine St / Brimley Rd,43.76852698845291,-79.26050105123433,11,False
8113,Leslie Lookout Park,43.65392406360629,-79.32435874788511,23,False
8114,Dulverton Rd / Birchmount Rd,43.748506992042074,-79.28465703552484,11,False
8115,Lawrence Ave E / Burnview Cres,43.75649500418185,-79.2404361110925,11,False
8117,Valparaiso Ave / Lawrence Ave E,43.75496828707341,-79.24674141852182,15,False
8119,Thistletown Community Centre,43.73532955204532,-79.56176488600637,11,False
8120,Albion Rd / Kipling Ave (Albion Arena),43.73988873921296,-79.58264019846865,11,False
8122, Silverstone Dr / Stevenson Rd ,43.74471689392311,-79.58816609716355,15,False
8123,Martin Grove Rd / Lexington Ave,43.74448185287679,-79.59565568532118,11,False
8125,John Garland Blvd / Jamestown Cres,43.7323610923901,-79.5866111181751,15,False
8128,Queen’s Plate Dr / Rexdale Blvd,43.719562027836545,-79.60346425086402,11,False
8129,Don Mills Rd / Barber Greene Rd,43.72728197307125,-79.34098463425687,11,False
8130,Gateway Blvd (South) / Don Mills Rd,43.70998509187834,-79.33389898527636,11,False
8131,Rochefort Dr / Don Mills Rd,43.71800535395266,-79.33740368053896,11,False
8133,Aga Khan Museum and Park (Wynford Dr),43.72571668907797,-79.33296483679571,15,False
8134,Eglinton Ave E / Sloane Ave,43.72617147922369,-79.31308996409402,11,False
8137,95 Beecroft Rd,43.76384867039627,-79.41393612096745,31,True
8138,Scarborough Town Centre,43.773745972544056,-79.25521611970132,23,False
8139,Knob Hill Park,43.7439055200841,-79.25119821735181,11,False
8141,Brimley Rd / Brimorton Dr,43.76552300893413,-79.25948526995919,11,False
8142,Kitchener Rd / Kingston Rd,43.76675330423266,-79.18970074932972,11,False
8144,James Gardens,43.670884247284015,-79.51381165484777,11,False
8147,Widmer St / Adelaide St W (South),43.64729988133681,-79.39131309705574,8,False
8148,Simcoe St / Wellington St W (North) 2,43.64624614286341,-79.38548851901436,4,False
8149,Danforth Rd / St Clair Ave E,43.717162385558574,-79.25956718831114,11,False
8150,Birchmount Rd / Eglinton Ave E,43.72932260399524,-79.27798753256445,11,False
8151,Corvette Ave / Kennedy Rd,43.725446237972726,-79.26476852179107,11,False
8152,Surrey Pl / Dr. Emily Stowe Way - SMART,43.661042840168236,-79.38796630132087,16,False
8153,Neilson Rd / Ellesmere Rd,43.78234921092259,-79.2047336995471,19,False
8154,Mornelle Ct / Ellesmere Rd,43.78528,-79.195423,11,False
8155,Ellesmere Rd / Scarborough Golf Club Rd ,43.77881462058817,-79.22174099253999,15,False
8156,Scarborough Golf Club Rd / Lawrence Ave E ,43.76118061398553,-79.21603818763963,11,False
8157,Confederation Dr / Greencrest Cr,43.75779584940286,-79.22294337682595,15,False
8158,Livonia Pl / Neilson Rd,43.785550120556366,-79.20591707832195,11,False
8159,Lawrence Ave E / Orton Park Rd,43.76383904974962,-79.20559912616176,15,False
8160,Lawrence Ave E / Mossbank Dr,43.76270616161094,-79.2109974581985,15,False
8161,Victoria Park Ave / The Meadoway,43.729021982297084,-79.30424284705222,15,False
8162,Dan Leckie Way / Fort York Blvd,43.63920233699084,-79.39776922113043,27,False
8163,Strachan Ave / Ordnance St,43.63917310056043,-79.4105682457256,23,False
8164,Keelegate Dr / Keele St,43.73310385263487,-79.48330471638467,19,False
8165,Ranee Ave / Flemington Rd (North),43.72349197485778,-79.44824247361579,11,False
8166,Lawrence East Station,43.74966205290483,-79.27192193930078,11,False
8167,Woburn Ave / Avenue Rd,43.72545280998933,-79.41648817539286,15,False
8168,Portland St / Front St W,43.641634085638955,-79.3987894305286,11,False
8169,William Cragg Dr / Jane St,43.72254631047244,-79.50861414468879,15,False
8170,Munition St / Commissioners St,43.64652927223706,-79.35032977085585,15,False
8171, Grafton Ave / Roncesvalles Ave,43.639598669893616,-79.44621279276677,23,False
8172,Silverthorn Ave / Pryor Ave,43.67485699930531,-79.46019152027287,23,False
8173,St. Clair Ave W / Poplar Plains Rd,43.68600191952118,-79.40395327728031,11,False
8174,Wellington St E / Church St,43.64864454643048,-79.37419421546784,19,False
8175,Simcoe St / Wellington St W (North) 3,43.646226683295296,-79.38553477700628,23,False
8176,9 Willingdon Blvd,43.64834720075349,-79.51003768899298,39,True
8177,Linkwood Ln / Spanbridge Rd,43.7125731080812,-79.32449549150107,11,False
8178,Agincourt GO Station,43.78605668943663,-79.28503072723657,23,False
8179,McCowan Rd / Brimorton Dr,43.765737540515055,-79.24922926555814,11,False
8180,Osler Playground (Argyle St),43.64640117586531,-79.42195180747304,15,False
8181,Cherry St / Commissioners St,43.64483932280588,-79.35330371862767,31,False
8182,Biidaasige Park (11 Munition St),43.64621864215001,-79.3500485188435,23,False
8183,Dufferin St / King St W ,43.6391706,-79.4272676,23,False
8184,Antibes Dr / Bathurst St,43.78133435761008,-79.44592470500392,15,False
8185,Laird Crosstown Station,43.71362626097812,-79.36373329276721,11,False
8187,Glen Rd / Bloor St,43.67208795610631,-79.37490138634823,15,True
8188,16 John St,43.70133600868564,-79.51748388371117,23,True
8189,25 St. Mary St ,43.66756931923832,-79.38749409709389,15,False
8190,1651 Queen St E,43.66669198937586,-79.31437376868756,27,False
8191,1141 Eastern Ave,43.665673582957965,-79.31439299262264,23,True
8193,7 Norton Ave,43.678447025558754,-79.4435206024222,27,True
8194,125 Burnaby Blvd,43.7044000151485,-79.4121238869451,23,True
8196,737 Rhodes Ave,43.68278848714901,-79.32448180823623,19,True
8197,10 Kingsdale Ave,43.770480011641,-79.41237750881618,31,True
8198,100 Grangeway Ave ,43.775225388885474,-79.24994292036793,39,True
8199,7 Bartlett Ave,43.660919101372016,-79.4329477668115,23,True
8200,14 Fuller Ave,43.640651590737,-79.43948578399291,23,True
8201,Falmouth Ave / Eglinton Ave E,43.735217,-79.252903,11,False
8202,Corporate Dr / Lee Centre Dr,43.781009,-79.245315,19,False
8203,Greenbrae Parkette,43.760466,-79.22981,11,False
8204,Cedarbrae Mall,43.756854,-79.229425,11,False
8205,Markham Rd / Blakemanor Blvd,43.750777,-79.221929,15,False
8206,Richmond St E / Yonge St (2),43.65185,-79.378675,17,False
8207,45 Trudelle St,43.739541,-79.242943,8,False
8208,Surrey Ave / Victoria Park Ave,43.736392,-79.307179,11,False
8209,Brimley Rd / Dorcot Ave,43.759282,-79.257143,14,False
8210,Brimorton Dr / Orton Park Rd,43.771483,-79.209087,11,False
8211,Guildwood Pkwy / Kingston Rd,43.749521,-79.205383,11,False
8212,9 Emerson Ave,43.659363,-79.440758,25,True
8213,Yonge St / College St,43.66086,-79.38298,17,False
8214,Lansdowne Ave / Dupont St,43.666364,-79.446404,11,False
8215,Dundas St W / McCaul St,43.654501,-79.390868,17,False
8216,Davenport Rd / Dovercourt Rd,43.674139,-79.435611,14,False
8217,Lawrence Ave E / Don Mills Rd ,43.736889,-79.344278,14,False
8218,Bessarion Rd / Sheppard Ave E,43.76871888265407,-79.376777001695,11,False
8219,Kennedy Station,43.73247551087058,-79.26598673158625,19,False
8220,Heron Park Community Centre,43.768848570994756,-79.17571035393466,11,False
8221,Ling Rd / Lawrence Ave E,43.76891198976495,-79.18287811987008,11,False
8224,439 Wellington St W,43.64346671199668,-79.39673989325408,19,False
8225,Ellesmere Rd / Highland Creek Trail,43.780934365003716,-79.21293395482314,11,False
8226,O'Connor Dr / Dohme Ave,43.71035274393168,-79.30935797004291,15,False
8227,Keele St / Ewart Ave,43.686644232677544,-79.47341272645575,11,False
8228,Centre Island Beach,43.61514239375064,-79.37632791355173,39,False
8229,Hanlan's Point Beach (Entrance 5),43.61569890857279,-79.38920546846151,35,False
8230,Aitken Place Park,43.64476743239936,-79.36228409257174,39,False
8232,Fort York Blvd/ Iannuzzi St,43.6382,-79.401824,23,False
8233,St. Andrew Subway Station,43.647955,-79.385149,7,False
8234,Mount Dennis Station,43.687908,-79.485265,19,False
8235,Dupont St / Ossington Ave,43.670277,-79.428262,15,False
8236,Rolling Mill Rd / Front St E,43.652882,-79.355632,15,False
8237,King St E / Victoria St (2),43.64943,-79.3765,23,False
8238,Rosewell Ave / Cheritan Ave,43.720249,-79.411029,15,False
8239,Playfair Ave / Dufferin St,43.710831,-79.45427,11,False
8240,Castlefield Ave / Roselawn Ave,43.70044,-79.449651,15,False
8241,Kingsley Ave / Perth Ave,43.668154,-79.453814,15,False
8242,Leslie St / Eglinton Ave E,43.71746,-79.349925,19,False
