station_id,external_id,name,physical_configuration,lat,lon,altitude,address,capacity,is_charging_station,rental_methods,groups,obcn,short_name,nearby_distance,_ride_code_support,rental_uris,post_code,is_valet_station,cross_street,_valet_station_details
7676,f8c7092b-e9c7-11ef-984e-124c66246c7d,York University (Glendon Campus) - SMART,SMARTMAPFRAME,43.727365488246306,-79.3814254607724,0.0,"1 Chedington Pl, North York, ON M4N 3R4",16,False,"['key', 'transitcard', 'phone']","['North', 'Thorncliffe Park - Sunnybrook']",,,16093.4,True,{},M4N 3R4,,,
7677,f8c70f7c-e9c7-11ef-984e-124c66246c7d,1303 Yonge St - SMART,SMARTMAPFRAME,43.6846177,-79.39245919999999,0.0,1303 YONGE Street,15,False,"['key', 'transitcard', 'phone']","['North', 'Davenport - Dupont']",437-243-6382,437-243-6382,16093.4,True,{},M4T 2Y9,,,
7678,f8c71806-e9c7-11ef-984e-124c66246c7d,York University Station (South) - SMART,SMARTMAPFRAME,43.77345,-79.5002,0.0,York University Station - SMART,16,False,"['key', 'transitcard', 'phone']","['North', 'North York - York U']",437-992-6306,437-992-6306,16093.4,True,{},M3J,,,
7679,f8c71e63-e9c7-11ef-984e-124c66246c7d,York University Station (North),REGULAR,43.7741,-79.5005,0.0,York University Station,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['North', 'North York - York U']",437-388-2557,437-388-2557,100.0,True,{},M3J,,,
7681,f8c72a8b-e9c7-11ef-984e-124c66246c7d,25 Booth Ave,ELECTRICBIKESTATION,43.6544839,-79.34105699999999,0.0,25 BOOTH AVE,24,True,"['key', 'transitcard', 'creditcard', 'phone']","['E-Charging ', 'East', 'Leslieville - Woodbine']",,,1609.34,True,{},M4M 2M3,,,
7682,f8c7314d-e9c7-11ef-984e-124c66246c7d,Bathurst St / Front St W,REGULAR,43.64134790000001,-79.4013882,0.0,Bathurst St / Front St W,35,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Fort York - Entertainment District']",647-620-9421,647-620-9421,3218.68,True,{},M5V 2P1,,,
7684,f8c73fb9-e9c7-11ef-984e-124c66246c7d,Bay St / Harbour St ,REGULAR,43.64215,-79.377,0.0,Bay St / Harbour St (East),23,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Watefront']",,,1609.34,True,{},M5E,,,
7685,f8c7422b-e9c7-11ef-984e-124c66246c7d,King St W / Brant St,REGULAR,43.645102,-79.39744979999999,0.0,522 King Street West,22,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Fort York - Entertainment District']",,,1000.0,True,{},M5V 1L7,,King / Brant,
7686,f8c744a1-e9c7-11ef-984e-124c66246c7d,Lower Jarvis St / The Esplanade,VAULT,43.6478206,-79.3704721,0.0,The Esplanade & Lower Jarvis St,15,False,"['key', 'transitcard', 'phone']","['East', 'Regent Park - Distillery']",,,1000.0,True,{},M5E 1Z2,,The Esplanade & Lower Jarvis St,
7687,f8c74798-e9c7-11ef-984e-124c66246c7d,Bloor St W / Gladstone Ave - SMART,SMARTMAPFRAME,43.6602021,-79.4342726,0.0,"1101 Bloor Street West, Toronto",12,False,"['key', 'transitcard', 'phone']","['West', 'Bloor St W / Annex']",,,1000.0,True,{},M6H 1M8,,Bloor / Gladstone,
7688,f8c749fb-e9c7-11ef-984e-124c66246c7d,High Park Blvd / Parkside Dr,REGULAR,43.64456431942226,-79.45737058972283,0.0,200 Parkside Drive,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Bloor St W - High Park']",,,1000.0,True,{},M6R 0A1,,High Park Blvd / Parkside Dr,
7691,f8c750ea-e9c7-11ef-984e-124c66246c7d,Christie St / Dupont St,REGULAR,43.67168,-79.421192,0.0,Christie St / Dupont St,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Davenport - Dupont']",,,1000.0,True,{},M6G 1Z4,,Christie St / Dupont St,
7692,f8c77344-e9c7-11ef-984e-124c66246c7d,85 Lee Ave,ELECTRICBIKESTATION,43.6700692,-79.2971326,0.0,85 Lee Ave,26,True,"['key', 'transitcard', 'creditcard', 'phone']","['E-Charging ', 'East', 'Leslieville - Woodbine']",,,50.0,True,{},M4E 2P1,,Queen St E / Lee Ave,
7693,f8c782d6-e9c7-11ef-984e-124c66246c7d,Mutual St / Shuter St,VAULT,43.654919677554936,-79.374960865926,0.0,77 Mutual Street ,23,False,"['key', 'transitcard', 'phone']","['South', 'Financial District']",,,1000.0,True,{},M5B 2A9,,Mutual St / Shuter St,
7694,f8c786c4-e9c7-11ef-984e-124c66246c7d,Victoria Park Ave / Dawes Rd,VAULT,43.706466,-79.29511,0.0,Victoria Park Ave / Dawes Rd,19,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - St. Clair']",,,1000.0,True,{},M4B 2K3,,Victoria Park Ave / Dawes Rd,
7695,f8c7896b-e9c7-11ef-984e-124c66246c7d,Queen St E / Joseph Duggan Rd,VAULT,43.6677628,-79.30811709999999,0.0,Queen St E and Joseph Duggan Rd,19,False,"['key', 'transitcard', 'phone']","['East', 'Leslieville - Woodbine']",,,1000.0,True,{},M4L 3Y2,,Queen St E / Joseph Duggan Rd,
7696,f8c78c11-e9c7-11ef-984e-124c66246c7d,Heyworth Cres / Kingston Rd,VAULT,43.6750806,-79.3068697,0.0,Heyworth Cres / Kingston Rd ,19,False,"['key', 'transitcard', 'phone']","['East', 'Leslieville - Woodbine']",,,1000.0,True,{},M4L 1T7,,,
7698,f8c7928d-e9c7-11ef-984e-124c66246c7d,St. Clair Ave W / Caledonia Rd,VAULT,43.67566643384946,-79.45393093300397,0.0,St Clair Ave W / Caledonia Rd,13,False,"['key', 'transitcard', 'phone']","['West', 'St Clair Ave W']",,,1000.0,True,{},M6E 1C7,,,
7699,f8c7ab87-e9c7-11ef-984e-124c66246c7d,St Clair Ave W / Oakwood Ave,VAULT,43.678177,-79.435364,0.0,St Clair Ave W / Oakwood Ave,15,False,"['key', 'transitcard', 'phone']","['North', 'St Clair Ave W']",,,1000.0,True,{},M6H 2M1,,,
7700,f8c7ae93-e9c7-11ef-984e-124c66246c7d,St. Clair Ave W / Robina Ave,VAULT,43.68005,-79.43469,0.0,St Clair Ave W / Robina Ave,15,False,"['key', 'transitcard', 'phone']","['North', 'St Clair Ave W']",,,1000.0,True,{},M6C1C6,,,
7701,f8c7b1c5-e9c7-11ef-984e-124c66246c7d,Roncesvalles Ave / Fermanagh Ave,VAULT,43.646314469245205,-79.44879407014527,0.0,Roncesvalles Ave / Fermanagh Ave,18,False,"['key', 'transitcard', 'phone']","['West', 'College St - Harbord St']",,,1000.0,True,{},M6R,,,
7702,f8c7b86c-e9c7-11ef-984e-124c66246c7d,111 Broadview Ave,ELECTRICBIKESTATION,43.6593483,-79.34993659999999,0.0,111 Broadview Ave,18,True,"['key', 'transitcard', 'creditcard', 'phone']","['E-Charging ', 'East', 'Leslieville - Woodbine']",,,1000.0,True,{},M4M 1H1,,,
7704,f8c7bd45-e9c7-11ef-984e-124c66246c7d,24 Mountjoy Ave,VAULT,43.68049350289877,-79.33044552721375,0.0,24 Mountjoy Ave,19,False,"['key', 'transitcard', 'phone']","['East', 'Danforth']",,,1000.0,True,{},M4J 1J6,,,
7705,f8c7c2ed-e9c7-11ef-984e-124c66246c7d,Colgate Ave / Carlaw Ave,VAULT,43.6623658,-79.3413344,0.0,88 Colgate Ave,19,False,"['key', 'transitcard', 'phone']","['East', 'Leslieville - Woodbine']",,,1000.0,True,{},M4M 3L1,,Colgate Ave and carlaw,
7706,f8c7c615-e9c7-11ef-984e-124c66246c7d,Felstead Ave/Gillard Ave (Monarch Park),VAULT,43.6791345,-79.3263159,0.0,Felstead Ave / Gillard Ave (Monarch Park),27,False,"['key', 'transitcard', 'phone']","['East', 'Danforth']",,,1000.0,True,{},M4J 1G4,,,
7707,f8c8020a-e9c7-11ef-984e-124c66246c7d,Coronation Park (Martin Goodman Trail),REGULAR,43.635007,-79.403341,0.0,7972 Remembrance Drive,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Watefront']",,,350.0,True,{},M5V 3T7,,,
7708,f8c804f7-e9c7-11ef-984e-124c66246c7d,101 Cedarvale Ave,ELECTRICBIKESTATION,43.6868681,-79.3110942,0.0,101 cedarvale Ave,28,True,"['key', 'transitcard', 'creditcard', 'phone']","['E-Charging ', 'East', 'Danforth']",,,50.0,True,{},M4C 4J7,,Cedarvale Ave And Strathmore Ave,
7709,f8c808dc-e9c7-11ef-984e-124c66246c7d,Beltline Trail / Yonge St,REGULAR,43.6962302,-79.39504339999999,0.0,5 Merton Street,23,False,"['key', 'transitcard', 'creditcard', 'phone']","['North', 'Mid Town']",,,350.0,True,{},M4S 3G4,,,
7710,f8c8110d-e9c7-11ef-984e-124c66246c7d,11 Spadina Rd,ELECTRICBIKESTATION,43.6677246,-79.4041365,0.0,11 SPADINA RD,18,True,"['key', 'transitcard', 'creditcard', 'phone']","['E-Charging ', 'North', 'Bloor St W / Annex']",,,350.0,True,{},M5R2S9,,,
7711,f8c81a0d-e9c7-11ef-984e-124c66246c7d,Havelock St / Dewson St,REGULAR,43.6554793,-79.4302462,0.0,71 Havelock Street,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'College St - Harbord St']",,,350.0,True,{},M6H 3B3,,,
7712,f8c820b7-e9c7-11ef-984e-124c66246c7d,Queen St W / Shaw St,REGULAR,43.6442457,-79.41610440000001,0.0,999 Queen Street West,23,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Liberty Village - Queen West']",,,350.0,True,{},M6J 2W2,,,
7713,f8c83d7e-e9c7-11ef-984e-124c66246c7d,Temperance St / Bay St,VAULT,43.6506,-79.381285,0.0,55 Temperance St,19,False,"['key', 'transitcard', 'phone']","['South', 'Financial District']",,,350.0,True,{},M5H 2V6,,Temperance St / Bay St,
7715,f8c84bbb-e9c7-11ef-984e-124c66246c7d,Lumsden Ave / Cedarvale Ave,REGULAR,43.693187,-79.314283,0.0,324 Cedarvale Avenue,11,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Danforth']",,,350.0,True,{},M4C 4K4,,,
7716,f8c853e3-e9c7-11ef-984e-124c66246c7d,Church St / The Esplanade,REGULAR,43.6469251,-79.3733192,0.0,75 The Esplanade,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Financial District']",,,350.0,True,{},M5E 1Z4,,Church St / The Esplanade,
7717,f8c86928-e9c7-11ef-984e-124c66246c7d,Niagara St / Portland St,REGULAR,43.642453431392845,-79.39959004344777,0.0,18 Portland Street,11,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Fort York - Entertainment District']",,,350.0,True,{},M5V 1C2,,,
7718,f8c86cf3-e9c7-11ef-984e-124c66246c7d,St. Andrew's Playground Park,REGULAR,43.646552,-79.399586,0.0,8 Maud Street,11,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Fort York - Entertainment District']",,,350.0,True,{},M5V 2M5,,,
7719,f8c86fa9-e9c7-11ef-984e-124c66246c7d,Wolseley St / Augusta Ave,VAULT,43.6484201,-79.40051919999999,0.0,15 Denison Ave,28,False,"['key', 'transitcard', 'phone']","['South', 'Fort York - Entertainment District']",,,350.0,True,{},M5T 2M4,,,
7720,f8c87223-e9c7-11ef-984e-124c66246c7d,King St W / Portland St ,VAULT,43.644395,-79.40065430000001,0.0,620 King Street West,31,False,"['key', 'transitcard', 'phone']","['South', 'Fort York - Entertainment District']",,,350.0,True,{},M5V 1M6,,,
7721,f8c87476-e9c7-11ef-984e-124c66246c7d,Widmer St / King St W,REGULAR,43.6463574,-79.391206,0.0,360 King Street West,11,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Fort York - Entertainment District']",,,350.0,True,{},M5V 1J9,,,
7728,f8c887d6-e9c7-11ef-984e-124c66246c7d,Randolph Ave / Perth Ave,REGULAR,43.6585504,-79.4497659,0.0,152 Perth Avenue,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Bloor St W / Annex']",,,350.0,True,{},M6P 4G5,,,
7729,f8c88afa-e9c7-11ef-984e-124c66246c7d,265 Armadale Ave,ELECTRICBIKESTATION,43.6501644,-79.48296909999999,0.0,265 Armadale Ave,45,True,"['key', 'transitcard', 'creditcard', 'phone']","['E-Charging ', 'West', 'Bloor St W - High Park']",,,1000.0,True,{},M6S 1P5,,,
7731,f8c890dc-e9c7-11ef-984e-124c66246c7d,Victoria Park Ave / Kingston Rd,VAULT,43.68035,-79.28357,0.0,1085 Kingston Rd,15,False,"['key', 'transitcard', 'phone']","['East', 'Leslieville - Woodbine']",,,400.0,True,{},M4E 3S8,,Victoria Park Ave / Kingston Rd,
7732,f8c89386-e9c7-11ef-984e-124c66246c7d,Kingston Rd / Warden Ave,VAULT,43.68824135931814,-79.27046628033244,0.0,Kingston Rd / Warden Ave,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - St. Clair']",,,1000.0,True,{},M1N 1R5,,Kingston Rd / Warden Ave,
7733,f8c89609-e9c7-11ef-984e-124c66246c7d,Pharmacy Ave / Danforth Ave,VAULT,43.6929478,-79.28339980000001,0.0,Pharmacy Ave / Danforth Ave,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - St. Clair']",,,1000.0,True,{},M1L 4N7,,Pharmacy Ave / Danforth Ave,
7734,f8c89909-e9c7-11ef-984e-124c66246c7d,Danforth Ave / Warden Ave,VAULT,43.6950192,-79.27180659999999,0.0,Danforth Ave / Warden Ave,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - St. Clair']",,,1000.0,True,{},M1L 4G2,,Danforth Ave / Scotia Ave,
7735,f8c89cc5-e9c7-11ef-984e-124c66246c7d,Birchcliff Ave / Kingston Rd,VAULT,43.691688,-79.265027,0.0,Birchcliff Ave / Kingston Rd,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - St. Clair']",,,1000.0,True,{},M1M 1R9,,Birchcliff Ave / Kingston Rd,
7736,f8c89fb4-e9c7-11ef-984e-124c66246c7d,Birchmount Rd / Kingston Rd,VAULT,43.69401297794256,-79.26257204548136,0.0,Birchmount Rd / Kingston Rd,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - St. Clair']",,,1000.0,True,{},M1N 3J6,,Birchmount Rd / Kingston Rd,
7737,f8c8a298-e9c7-11ef-984e-124c66246c7d,Kingston Rd / Glen Everest Rd,VAULT,43.697490048103,-79.25655146462776,0.0,5 Glen Everest Rd (Rosetta McClain Gardens),15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - St. Clair']",,,1000.0,True,{},M1N 1J2,,Kingston Rd / Glen Everest Rd,
7738,f8c8a588-e9c7-11ef-984e-124c66246c7d,Highview Ave / Kennedy Rd,VAULT,43.702418581463505,-79.2563167072858,0.0,150 Highview Avenue,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - St. Clair']",,,1000.0,True,{},M1N,,Highview Ave / Kennedy Rd,
7739,f8c8a872-e9c7-11ef-984e-124c66246c7d,Kingston Rd / Ridgemoor Ave,VAULT,43.70643614257429,-79.25104443353288,0.0,2301 Kingston Rd,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - St. Clair']",,,1000.0,True,{},M1N 1V1,,,
7740,f8c8abdd-e9c7-11ef-984e-124c66246c7d,Sharpe St / Park St (Sandown Park),VAULT,43.7105975,-79.2541175,0.0,50 Natal St,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - St. Clair']",,,1000.0,True,{},M1N,,,
7741,f8c8af42-e9c7-11ef-984e-124c66246c7d,Howard Park Ave / Parkside Dr,REGULAR,43.648657,-79.458111,0.0,119 Constance Street,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Bloor St W - High Park']",,,350.0,True,{},M6R 1S7,,,
7742,f8c8b238-e9c7-11ef-984e-124c66246c7d,Eglinton Ave W / Prospect Cemetery,VAULT,43.69415,-79.45782580000001,0.0,2067 EglintonAve W,19,False,"['key', 'transitcard', 'phone']","['North', 'Eglinton Ave W']",,,1000.0,True,{},M6E 2K7,,,
7743,f8c8b552-e9c7-11ef-984e-124c66246c7d,Eglinton Ave W / Gilbert Ave,VAULT,43.69254716689966,-79.46332759272917,0.0,2343 Eglinton Ave W,19,False,"['key', 'transitcard', 'phone']","['North', 'Eglinton Ave W']",,,1000.0,True,{},M6E 2L6,,,
7744,f8c8b87d-e9c7-11ef-984e-124c66246c7d,Rogers Rd / Prospect Cemetery,VAULT,43.68323,-79.455765,0.0,200 Rogers Rd,23,False,"['key', 'transitcard', 'phone']","['North', 'Eglinton Ave W']",,,1000.0,True,{},M6E 4L1,,,
7745,f8c8bb51-e9c7-11ef-984e-124c66246c7d,Bert Robinson Park,VAULT,43.688028,-79.460265,0.0,BERT ROBINSON PARK,15,False,"['key', 'transitcard', 'phone']","['North', 'Eglinton Ave W']",,,1000.0,True,{},M6E 4T8,,,
7746,f8c8bebd-e9c7-11ef-984e-124c66246c7d,Marlee Ave / York Beltline Trail,VAULT,43.70163,-79.44099,0.0,120 Marlee Ave,19,False,"['key', 'transitcard', 'phone']","['North', 'Eglinton Ave W']",,,1000.0,True,{},M6E 3B6,,,
7747,f8c8c165-e9c7-11ef-984e-124c66246c7d,Eglinton Ave W / Ennerdale Rd,VAULT,43.69469445325213,-79.45417562124922,0.0,1963 Eglinton Ave W,15,False,"['key', 'transitcard', 'phone']","['West', 'Eglinton Ave W']",,,1000.0,True,{},M6E 4E2,,,
7748,f8c8c3e4-e9c7-11ef-984e-124c66246c7d,Bloor St W / Old Mill Trl,VAULT,43.65016869999999,-79.4963345,0.0,2682 Bloor St W,19,False,"['key', 'transitcard', 'phone']","['West', 'Bloor St W - High Park']",,,1000.0,True,{},M8X 1A5,,,
7749,f8c8c70d-e9c7-11ef-984e-124c66246c7d,Wendover Rd / Bloor St W (Green P),VAULT,43.6492,-79.50601999999999,0.0,342 Prince Edward Dr N,15,False,"['key', 'transitcard', 'phone']","['West', 'Bloor St W - High Park']",,,1000.0,True,{},M8X 1B2,,,
7750,f8c8ca13-e9c7-11ef-984e-124c66246c7d,Luttrell Ave / Danforth Ave,REGULAR,43.6897656,-79.2939525,0.0,Luttrell Ave / Danforth Ave,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Danforth']",,,1000.0,True,{},M4C 1M3,,,
7751,f8c8ccbf-e9c7-11ef-984e-124c66246c7d,Willingdon Blvd / Bloor St W (Green P),VAULT,43.64817,-79.510392,0.0,9 Willingdon Blvd,15,False,"['key', 'transitcard', 'phone']","['West', 'Bloor St W - High Park']",,,1000.0,True,{},M8X 2H1,,,
7752,f8c8d01f-e9c7-11ef-984e-124c66246c7d,1926 Lake Shore Blvd W,VAULT,43.6357643,-79.4674917,0.0,1926 Lake Shore Blvd W,23,False,"['key', 'transitcard', 'phone']","['West', 'Humber Bay Shores']",,,1000.0,True,{},M6S 1A1,,,
7753,f8c8d297-e9c7-11ef-984e-124c66246c7d,36 Park Lawn Rd,VAULT,43.62369169999999,-79.4838132,0.0,36A Park Lawn Road,15,False,"['key', 'transitcard', 'phone']","['West', 'Humber Bay Shores']",,,350.0,True,{},M8V 0E5,,,
7754,f8c8d4ee-e9c7-11ef-984e-124c66246c7d,Walter Saunders Park,VAULT,43.699327072589426,-79.4493630391668,0.0,481 Locksley Avenue,14,False,"['key', 'transitcard', 'phone']","['North', 'Eglinton Ave W']",,,350.0,True,{},M6E 2S5,,,
7755,f8c8d746-e9c7-11ef-984e-124c66246c7d,Park Lawn Rd / Berry Rd,VAULT,43.63605238134247,-79.49325238769686,0.0,316 Park Lawn Road,15,False,"['key', 'transitcard', 'phone']","['West', 'Bloor St W - High Park']",,,350.0,True,{},M8Y 3K2,,,
7756,f8c8d997-e9c7-11ef-984e-124c66246c7d,Tobermory Dr / Finch Corridor Trail,VAULT,43.761817236772615,-79.5107049103119,0.0,Tobemory Dr / Finch Hydro Recreational Trail,19,False,"['key', 'transitcard', 'phone']","['North', 'North York - York U']",,,350.0,True,{},M3N 2R7,,,
7757,f8c8dc4c-e9c7-11ef-984e-124c66246c7d,The Well,ELECTRICBIKESTATION,43.643025055165865,-79.39430137761319,0.0,The Well,19,True,"['key', 'transitcard', 'creditcard', 'phone']","['E-Charging ', 'South', 'Fort York - Entertainment District']",,,350.0,True,{},M5V 2H6,,,
7758,f8c8dec7-e9c7-11ef-984e-124c66246c7d,Driftwood Ave / Finch Corridor Trail,VAULT,43.7603624,-79.5162777,0.0,Driftwood Ave / Finch Hydro Trail,15,False,"['key', 'transitcard', 'phone']","['North', 'North York - York U']",,,1000.0,True,{},M3N 2N4,,,
7759,f8c8e14e-e9c7-11ef-984e-124c66246c7d,The Pond Rd / Shoreham Dr,VAULT,43.772445,-79.511912,0.0,1804 Ian Macdonald Boulevard,15,False,"['key', 'transitcard', 'phone']","['North', 'North York - York U']",,,350.0,True,{},M3J 3M4,,,
7760,f8c8e422-e9c7-11ef-984e-124c66246c7d,Grand Avenue Park,VAULT,43.623708,-79.490054,0.0,45 Grand Avenue,23,False,"['key', 'transitcard', 'phone']","['West', 'Humber Bay Shores']",,,350.0,True,{},M8Y 0A7,,,
7761,f8c8e72b-e9c7-11ef-984e-124c66246c7d,Moss Park,REGULAR,43.655972,-79.370638,0.0,152 Shuter Street,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Regent Park - Distillery']",,,350.0,True,{},M5A 1V9,,,
7762,f8c8eb5f-e9c7-11ef-984e-124c66246c7d,College St / Henry St ,REGULAR,43.6591529,-79.3947953,0.0,184 College St,13,False,"['key', 'transitcard', 'creditcard', 'phone']","['North', 'U of T - Hospital Row']",,,350.0,True,{},M5S 3E4,,,
7765,f8c8f4c0-e9c7-11ef-984e-124c66246c7d,St. John's Rd / Dundas St W,REGULAR,43.66526761605873,-79.47502122887077,0.0,St. John's Rd / Dundas St W,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Bloor St W - High Park']",4168938980,4168938980,400.0,True,{},M6P 1T7,,St. John's Rd / Dundas St W,
7766,f8c8f7cd-e9c7-11ef-984e-124c66246c7d,Albany Ave / Bloor St W,REGULAR,43.66554144421798,-79.41010317605742,0.0,496 Bloor St W,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['North', 'Annex Efit drop off', 'Bloor St W / Annex']",W11- University - Rosedale,W11- University - Rosedale,300.0,True,{},M5S 1Y3,True,,Valet to support the Arkells concert.
7767,f8c8fcba-e9c7-11ef-984e-124c66246c7d,Pioneer Village Subway Station,REGULAR,43.77649016265579,-79.5085364909097,0.0,Pioneer Village Subway Station,11,False,"['key', 'transitcard', 'creditcard', 'phone']","['North', 'North York - York U']",416-893-8980,416-893-8980,1000.0,True,{},M7A 2C5,,,
7768,f8c8ff3e-e9c7-11ef-984e-124c66246c7d,Armoury St / Chestnut St,REGULAR,43.65351799690878,-79.38591063795928,0.0,361 University Ave,14,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Financial District']",Ward 10 - Spadina -Fort York,Ward 10 - Spadina -Fort York,200.0,True,{},M5G 1T3,,,
7769,f8c901e2-e9c7-11ef-984e-124c66246c7d,Lake Shore Blvd W / Brow Dr,REGULAR,43.591410003452495,-79.54418190344097,0.0,Lake Shore Blvd W / Brow Dr,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Humber Bay Shores']",Long Branch Loop ,Long Branch Loop ,350.0,True,{},M8W 3P6,,,
7770,f8c9094a-e9c7-11ef-984e-124c66246c7d,Spadina Ave / Sullivan St,REGULAR,43.65082785552666,-79.39698099821702,0.0,215 Spadina Ave,23,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Fort York - Entertainment District']",South-East of intersection ,South-East of intersection ,300.0,True,{},M5T 2C7,,,
7771,f8c90bfb-e9c7-11ef-984e-124c66246c7d,St. Clair Ave W / Osler St,VAULT,43.6739269797493,-79.46068479021301,0.0,St. Clair Ave W / Osler St,11,False,"['key', 'transitcard', 'phone']","['West', 'St Clair Ave W']",1753 St. Clair Ave W,1753 St. Clair Ave W,350.0,True,{},M6N 1J4,,,
7772,f8c9113f-e9c7-11ef-984e-124c66246c7d,Simcoe St / King St W,REGULAR,43.647508351306186,-79.38604436555764,0.0,Simcoe St / King St W,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Financial District']",North- East of the Intersection ,North- East of the Intersection ,350.0,True,{},,,,
7773,f8c9147b-e9c7-11ef-984e-124c66246c7d,Grenoble Dr / Gateway Blvd,VAULT,43.71513211098082,-79.33413623320465,0.0,5 Grenoble Dr,14,False,"['key', 'transitcard', 'phone']","['East', 'Thorncliffe Park - Sunnybrook']",Ward 16 - Fronting Grenoble Dr,Ward 16 - Fronting Grenoble Dr,500.0,True,{},M3C 1C3,,,
7774,f8c91a53-e9c7-11ef-984e-124c66246c7d,Grenoble Dr / Deauville Ln,VAULT,43.71649675774656,-79.33089439933623,0.0,48 Grenoble Dr,15,False,"['key', 'transitcard', 'phone']","['East', 'Thorncliffe Park - Sunnybrook']",Ward 16 - 48 Grenoble drive ,Ward 16 - 48 Grenoble drive ,500.0,True,{},M3C 1C8,,,
7775,f8c920e4-e9c7-11ef-984e-124c66246c7d,Grenoble Dr / Vendome Pl,VAULT,43.715537998967406,-79.32811427663442,0.0,75 Grenoble Dr,11,False,"['key', 'transitcard', 'phone']","['East', 'Thorncliffe Park - Sunnybrook']",Ward 16 - 75 Grenoble Dr,Ward 16 - 75 Grenoble Dr,500.0,True,{},M3C 1E1,,,
7776,f8c92778-e9c7-11ef-984e-124c66246c7d,Ferrand Dr / Rochefort Dr,VAULT,43.719632535237835,-79.33199950866776,0.0,250 Ferrand Dr,19,False,"['key', 'transitcard', 'phone']","['East', 'Thorncliffe Park - Sunnybrook']",Ward 16 - 250 Ferrand Dr,Ward 16 - 250 Ferrand Dr,500.0,True,{},M3C 3G8,,,
7777,f8c943b6-e9c7-11ef-984e-124c66246c7d,Thorncliffe Park Dr / Leaside Park Trail,VAULT,43.70400405297843,-79.34807015078738,0.0,12 Thorncliffe Park Dr,15,False,"['key', 'transitcard', 'phone']","['East', 'Thorncliffe Park - Sunnybrook']",Ward 15 - 12 Thorncliffe Park Dr,Ward 15 - 12 Thorncliffe Park Dr,498.0,True,{},M4H 1N8,,,
7778,f8c94af2-e9c7-11ef-984e-124c66246c7d,75 Thorncliffe Park Dr,VAULT,43.70518328279426,-79.34224729962946,0.0,75 Thorncliffe Park Dr,11,False,"['key', 'transitcard', 'phone']","['North', 'Thorncliffe Park - Sunnybrook']",Ward 15 - 75 Thorncliffe Park Dr,Ward 15 - 75 Thorncliffe Park Dr,500.0,True,{},M4H 1L4,,,
7779,f8c955f4-e9c7-11ef-984e-124c66246c7d,165 McRae Dr,VAULT,43.70587454662511,-79.36800595602851,0.0,165 McRae Dr,15,False,"['key', 'transitcard', 'phone']","['North', 'Thorncliffe Park - Sunnybrook']",Ward 15 - 165 McRae Dr ,Ward 15 - 165 McRae Dr ,500.0,True,{},M4G 1S8,,,
7780,f8c959bf-e9c7-11ef-984e-124c66246c7d,Mount Pleasant Rd / Davisville Ave - SMART,SMARTMAPFRAME,43.70088225686968,-79.38736016665911,0.0,220 Davisville Ave (June Rowlands Park),16,False,"['key', 'transitcard', 'phone']","['North', 'Mid Town']",Ward 12 - 220 Davisville Ave (JR Park),Ward 12 - 220 Davisville Ave (JR Park),500.0,True,{},M4S,,,
